cnag_04590-t26_1,SRS417582
cnag_04594-t26_1,SRS417582
cnag_04598-t26_1,SRS417582
cnag_04598-t26_2,SRS417582
cnag_04696-t26_1,SRS417582
cnag_04711-t26_1,SRS417582
cnag_04760-t26_1,SRS417582
cnag_07849-t26_1,SRS417582
cnag_04921-t26_1,SRS417582
cnag_04931-t26_1,SRS417582
cnag_04262-t26_2,SRS417582
cnag_04262-t26_1,SRS417582
cnag_04416-t26_1,SRS417582
cnag_09008-t26_1,SRS417582
cnag_04446-t26_1,SRS417582
cnag_07772-t26_1,SRS417582
cnag_04509-t26_1,SRS417582
cnag_06986-t26_1,SRS417582
cnag_09006-t26_1,SRS417582
cnag_05996-t26_1,SRS417582
cnag_02551-t26_1,SRS417582
cnag_07642-t26_1,SRS417582
cnag_02253-t26_1,SRS417582
cnag_02253-t26_2,SRS417582
cnag_02253-t26_3,SRS417582
cnag_07644-t26_1,SRS417582
cnag_02217-t26_1,SRS417582
cnag_02202-t26_1,SRS417582
cnag_02159-t26_1,SRS417582
cnag_02132-t26_1,SRS417582
cnag_02058-t26_1,SRS417582
cnag_00835-t26_1,SRS417582
cnag_00833-t26_1,SRS417582
cnag_00507-t26_1,SRS417582
cnag_07950-t26_1,SRS417582
cnag_07950-t26_2,SRS417582
cnag_07950-t26_3,SRS417582
cnag_00372-t26_1,SRS417582
cnag_00336-t26_1,SRS417582
cnag_00323-t26_1,SRS417582
cnag_00283-t26_1,SRS417582
cnag_00231-t26_1,SRS417582
cnag_00138-t26_1,SRS417582
cnag_02981-t26_1,SRS417582
cnag_02839-t26_1,SRS417582
cnag_02822-t26_1,SRS417582
cnag_02586-t26_1,SRS417582
cnag_06918-t26_1,SRS417582
cnag_05620-t26_1,SRS417582
cnag_05586-t26_1,SRS417582
cnag_05487-t26_1,SRS417582
cnag_05443-t26_1,SRS417582
cnag_07875-t26_1,SRS417582
cnag_05343-t26_1,SRS417582
cnag_08020-t26_1,SRS417582
cnag_01474-t26_1,SRS417582
cnag_01474-t26_2,SRS417582
cnag_01560-t26_1,SRS417582
cnag_01866-t26_1,SRS417582
cnag_01992-t26_1,SRS417582
cnag_02012-t26_1,SRS417582
cnag_07619-t26_1,SRS417582
cnag_07619-t26_2,SRS417582
cnag_02016-t26_1,SRS417582
cnag_06954-t26_1,SRS417582
cnag_06854-t26_1,SRS417582
cnag_06845-t26_1,SRS417582
cnag_07402-t26_1,SRS417582
cnag_01292-t26_1,SRS417582
cnag_01240-t26_1,SRS417582
cnag_07432-t26_1,SRS417582
cnag_01048-t26_1,SRS417582
cnag_01048-t26_2,SRS417582
cnag_09001-t26_1,SRS417582
cnag_00877-t26_2,SRS417582
cnag_00877-t26_1,SRS417582
cnag_06966-t26_1,SRS417582
cnag_03387-t26_1,SRS417582
cnag_03327-t26_1,SRS417582
cnag_03318-t26_1,SRS417582
cnag_03252-t26_1,SRS417582
cnag_09002-t26_1,SRS417582
cnag_03189-t26_1,SRS417582
cnag_06719-t26_1,SRS417582
cnag_06710-t26_1,SRS417582
cnag_07466-t26_3,SRS417582
cnag_07466-t26_1,SRS417582
cnag_07466-t26_2,SRS417582
cnag_03595-t26_1,SRS417582
cnag_03635-t26_1,SRS417582
cnag_03673-t26_1,SRS417582
cnag_09005-t26_1,SRS417582
cnag_07476-t26_1,SRS417582
cnag_03783-t26_1,SRS417582
cnag_03793-t26_1,SRS417582
cnag_05129-t26_1,SRS417582
cnag_05185-t26_1,SRS417582
cnag_05185-t26_2,SRS417582
cnag_05260-t26_1,SRS417582
cnag_05281-t26_2,SRS417582
cnag_05281-t26_1,SRS417582
cnag_06349-t26_1,SRS417582
cnag_07392-t26_1,SRS417639
cnag_07389-t26_1,SRS417639
cnag_00849-t26_1,SRS417639
cnag_00835-t26_1,SRS417639
cnag_00833-t26_1,SRS417639
cnag_00801-t26_1,SRS417639
cnag_07960-t26_1,SRS417639
cnag_00729-t26_1,SRS417639
cnag_00714-t26_1,SRS417639
cnag_07380-t26_1,SRS417639
cnag_00690-t26_1,SRS417639
cnag_00683-t26_1,SRS417639
cnag_00664-t26_1,SRS417639
cnag_07958-t26_1,SRS417639
cnag_07958-t26_2,SRS417639
cnag_05436-t26_1,SRS417639
cnag_07376-t26_1,SRS417639
cnag_07370-t26_1,SRS417639
cnag_00591-t26_1,SRS417639
cnag_00544-t26_1,SRS417639
cnag_07954-t26_2,SRS417639
cnag_00515-t26_1,SRS417639
cnag_00515-t26_2,SRS417639
cnag_00512-t26_1,SRS417639
cnag_00507-t26_1,SRS417639
cnag_00446-t26_1,SRS417639
cnag_00399-t26_1,SRS417639
cnag_00388-t26_1,SRS417639
cnag_07358-t26_1,SRS417639
cnag_00371-t26_1,SRS417639
cnag_00366-t26_1,SRS417639
cnag_00283-t26_1,SRS417639
cnag_00257-t26_2,SRS417639
cnag_00247-t26_1,SRS417639
cnag_07948-t26_2,SRS417639
cnag_07948-t26_3,SRS417639
cnag_07948-t26_1,SRS417639
cnag_00229-t26_1,SRS417639
cnag_07320-t26_1,SRS417639
cnag_00132-t26_2,SRS417639
cnag_00132-t26_1,SRS417639
cnag_00123-t26_1,SRS417639
cnag_00118-t26_1,SRS417639
cnag_07312-t26_1,SRS417639
cnag_00105-t26_1,SRS417639
cnag_00080-t26_1,SRS417639
cnag_00069-t26_1,SRS417639
cnag_07945-t26_1,SRS417639
cnag_06522-t26_1,SRS417639
cnag_06938-t26_1,SRS417639
cnag_07946-t26_1,SRS417639
cnag_07755-t26_3,SRS417639
cnag_07755-t26_1,SRS417639
cnag_04124-t26_1,SRS417639
cnag_04126-t26_1,SRS417639
cnag_04138-t26_1,SRS417639
cnag_04139-t26_1,SRS417639
cnag_04142-t26_1,SRS417639
cnag_04164-t26_1,SRS417639
cnag_04201-t26_1,SRS417639
cnag_04216-t26_1,SRS417639
cnag_04244-t26_1,SRS417639
cnag_04246-t26_1,SRS417639
cnag_07764-t26_1,SRS417639
cnag_04284-t26_1,SRS417639
cnag_04337-t26_1,SRS417639
cnag_04377-t26_1,SRS417639
cnag_04416-t26_1,SRS417639
cnag_07768-t26_1,SRS417639
cnag_00814-t26_1,SRS417639
cnag_04442-t26_2,SRS417639
cnag_04472-t26_1,SRS417639
cnag_07772-t26_1,SRS417639
cnag_04516-t26_1,SRS417639
cnag_04517-t26_1,SRS417639
cnag_07304-t26_1,SRS417639
cnag_04099-t26_1,SRS417639
cnag_07861-t26_1,SRS417639
cnag_07860-t26_1,SRS417639
cnag_04629-t26_1,SRS417639
cnag_08000-t26_1,SRS417639
cnag_04696-t26_1,SRS417639
cnag_04703-t26_1,SRS417639
cnag_04711-t26_1,SRS417639
cnag_04717-t26_1,SRS417639
cnag_04759-t26_2,SRS417639
cnag_04759-t26_1,SRS417639
cnag_04760-t26_1,SRS417639
cnag_01240-t26_1,SRS417639
cnag_07849-t26_1,SRS417639
cnag_04782-t26_2,SRS417639
cnag_04786-t26_1,SRS417639
cnag_04786-t26_2,SRS417639
cnag_04787-t26_1,SRS417639
cnag_04788-t26_1,SRS417639
cnag_07845-t26_1,SRS417639
cnag_04836-t26_1,SRS417639
cnag_04885-t26_1,SRS417639
cnag_04921-t26_1,SRS417639
cnag_07837-t26_1,SRS417639
cnag_07837-t26_2,SRS417639
cnag_07395-t26_1,SRS417639
cnag_07276-t26_1,SRS417639
cnag_07396-t26_1,SRS417639
cnag_07916-t26_1,SRS417639
cnag_06243-t26_1,SRS417639
cnag_06236-t26_1,SRS417639
cnag_06234-t26_1,SRS417639
cnag_06209-t26_1,SRS417639
cnag_06189-t26_1,SRS417639
cnag_07910-t26_1,SRS417639
cnag_06164-t26_1,SRS417639
cnag_06157-t26_1,SRS417639
cnag_06136-t26_1,SRS417639
cnag_07905-t26_1,SRS417639
cnag_08017-t26_1,SRS417639
cnag_06128-t26_1,SRS417639
cnag_06115-t26_1,SRS417639
cnag_06099-t26_1,SRS417639
cnag_06082-t26_1,SRS417639
cnag_06071-t26_1,SRS417639
cnag_06058-t26_1,SRS417639
cnag_06031-t26_1,SRS417639
cnag_06031-t26_2,SRS417639
cnag_06021-t26_1,SRS417639
cnag_06014-t26_1,SRS417639
cnag_05996-t26_1,SRS417639
cnag_00001-t26_1,SRS417639
cnag_02552-t26_2,SRS417639
cnag_02552-t26_3,SRS417639
cnag_02551-t26_1,SRS417639
cnag_02538-t26_1,SRS417639
cnag_02530-t26_1,SRS417639
cnag_02517-t26_1,SRS417639
cnag_07624-t26_1,SRS417639
cnag_02487-t26_1,SRS417639
cnag_02460-t26_1,SRS417639
cnag_07628-t26_1,SRS417639
cnag_02439-t26_1,SRS417639
cnag_02439-t26_2,SRS417639
cnag_07313-t26_1,SRS417639
cnag_00127-t26_1,SRS417639
cnag_02392-t26_1,SRS417639
cnag_07633-t26_1,SRS417639
cnag_07634-t26_1,SRS417639
cnag_02339-t26_1,SRS417639
cnag_02302-t26_1,SRS417639
cnag_02302-t26_2,SRS417639
cnag_02293-t26_1,SRS417639
cnag_02293-t26_2,SRS417639
cnag_07642-t26_1,SRS417639
cnag_07643-t26_1,SRS417639
cnag_07644-t26_1,SRS417639
cnag_02210-t26_1,SRS417639
cnag_02209-t26_1,SRS417639
cnag_02201-t26_1,SRS417639
cnag_02176-t26_1,SRS417639
cnag_02159-t26_1,SRS417639
cnag_02155-t26_1,SRS417639
cnag_02146-t26_1,SRS417639
cnag_02132-t26_1,SRS417639
cnag_07648-t26_1,SRS417639
cnag_02061-t26_1,SRS417639
cnag_02058-t26_1,SRS417639
cnag_02043-t26_2,SRS417639
cnag_07652-t26_1,SRS417639
cnag_05987-t26_1,SRS417639
cnag_02016-t26_1,SRS417639
cnag_07619-t26_1,SRS417639
cnag_02012-t26_1,SRS417639
cnag_01994-t26_1,SRS417639
cnag_01992-t26_1,SRS417639
cnag_01971-t26_1,SRS417639
cnag_01937-t26_1,SRS417639
cnag_01937-t26_2,SRS417639
cnag_08010-t26_1,SRS417639
cnag_01921-t26_1,SRS417639
cnag_01901-t26_1,SRS417639
cnag_01891-t26_1,SRS417639
cnag_01883-t26_1,SRS417639
cnag_07611-t26_1,SRS417639
cnag_02713-t26_1,SRS417639
cnag_02707-t26_1,SRS417639
cnag_02700-t26_1,SRS417639
cnag_02700-t26_2,SRS417639
cnag_02680-t26_1,SRS417639
cnag_07528-t26_1,SRS417639
cnag_07530-t26_1,SRS417639
cnag_07571-t26_1,SRS417639
cnag_02604-t26_1,SRS417639
cnag_02596-t26_1,SRS417639
cnag_02582-t26_1,SRS417639
cnag_07971-t26_1,SRS417639
cnag_07971-t26_2,SRS417639
cnag_06903-t26_1,SRS417639
cnag_06928-t26_1,SRS417639
cnag_02018-t26_1,SRS417639
cnag_00128-t26_1,SRS417639
cnag_07697-t26_1,SRS417639
cnag_07683-t26_1,SRS417639
cnag_05916-t26_1,SRS417639
cnag_05888-t26_1,SRS417639
cnag_05873-t26_1,SRS417639
cnag_05868-t26_1,SRS417639
cnag_05837-t26_1,SRS417639
cnag_05786-t26_2,SRS417639
cnag_05786-t26_1,SRS417639
cnag_05775-t26_1,SRS417639
cnag_05771-t26_1,SRS417639
cnag_05771-t26_2,SRS417639
cnag_05760-t26_1,SRS417639
cnag_05728-t26_1,SRS417639
cnag_05695-t26_1,SRS417639
cnag_05675-t26_1,SRS417639
cnag_05670-t26_1,SRS417639
cnag_03477-t26_1,SRS417639
cnag_05911-t26_1,SRS417639
cnag_06683-t26_1,SRS417639
cnag_07124-t26_1,SRS417639
cnag_07658-t26_1,SRS417639
cnag_06562-t26_1,SRS417639
cnag_06546-t26_1,SRS417639
cnag_06546-t26_2,SRS417639
cnag_06546-t26_3,SRS417639
cnag_06546-t26_4,SRS417639
cnag_06546-t26_5,SRS417639
cnag_06536-t26_1,SRS417639
cnag_06523-t26_1,SRS417639
cnag_07655-t26_1,SRS417639
cnag_04946-t26_1,SRS417639
cnag_04956-t26_1,SRS417639
cnag_04982-t26_1,SRS417639
cnag_04983-t26_1,SRS417639
cnag_05002-t26_1,SRS417639
cnag_07809-t26_1,SRS417639
cnag_07973-t26_1,SRS417639
cnag_07973-t26_2,SRS417639
cnag_05135-t26_1,SRS417639
cnag_05185-t26_1,SRS417639
cnag_05185-t26_2,SRS417639
cnag_06805-t26_1,SRS417639
cnag_07950-t26_1,SRS417639
cnag_07950-t26_2,SRS417639
cnag_07950-t26_3,SRS417639
cnag_05212-t26_1,SRS417639
cnag_07819-t26_1,SRS417639
cnag_05238-t26_1,SRS417639
cnag_07975-t26_1,SRS417639
cnag_07976-t26_1,SRS417639
cnag_07823-t26_1,SRS417639
cnag_05266-t26_2,SRS417639
cnag_05266-t26_1,SRS417639
cnag_05281-t26_2,SRS417639
cnag_05281-t26_1,SRS417639
cnag_05305-t26_1,SRS417639
cnag_07831-t26_1,SRS417639
cnag_05325-t26_1,SRS417639
cnag_05326-t26_1,SRS417639
cnag_06957-t26_1,SRS417639
cnag_06939-t26_1,SRS417639
cnag_06787-t26_1,SRS417639
cnag_06784-t26_1,SRS417639
cnag_06784-t26_2,SRS417639
cnag_06783-t26_1,SRS417639
cnag_06780-t26_1,SRS417639
cnag_06749-t26_1,SRS417639
cnag_06748-t26_1,SRS417639
cnag_07963-t26_1,SRS417639
cnag_06719-t26_1,SRS417639
cnag_06707-t26_1,SRS417639
cnag_07466-t26_3,SRS417639
cnag_07466-t26_1,SRS417639
cnag_07466-t26_2,SRS417639
cnag_03599-t26_1,SRS417639
cnag_03614-t26_1,SRS417639
cnag_03630-t26_1,SRS417639
cnag_03642-t26_1,SRS417639
cnag_03643-t26_1,SRS417639
cnag_03660-t26_1,SRS417639
cnag_03673-t26_1,SRS417639
cnag_03680-t26_1,SRS417639
cnag_07475-t26_1,SRS417639
cnag_09005-t26_1,SRS417639
cnag_03733-t26_1,SRS417639
cnag_07480-t26_1,SRS417639
cnag_03818-t26_1,SRS417639
cnag_03828-t26_1,SRS417639
cnag_03896-t26_1,SRS417639
cnag_03972-t26_1,SRS417639
cnag_03990-t26_1,SRS417639
cnag_04034-t26_1,SRS417639
cnag_04047-t26_2,SRS417639
cnag_04047-t26_1,SRS417639
cnag_07493-t26_1,SRS417639
cnag_04084-t26_1,SRS417639
cnag_04085-t26_2,SRS417639
cnag_04085-t26_1,SRS417639
cnag_04087-t26_1,SRS417639
cnag_07305-t26_1,SRS417639
cnag_03041-t26_1,SRS417639
cnag_03021-t26_1,SRS417639
cnag_02996-t26_3,SRS417639
cnag_02981-t26_1,SRS417639
cnag_02980-t26_1,SRS417639
cnag_02972-t26_1,SRS417639
cnag_07508-t26_1,SRS417639
cnag_07516-t26_1,SRS417639
cnag_02839-t26_1,SRS417639
cnag_07520-t26_1,SRS417639
cnag_02749-t26_1,SRS417639
cnag_02735-t26_1,SRS417639
cnag_02734-t26_1,SRS417639
cnag_02724-t26_1,SRS417639
cnag_02719-t26_1,SRS417639
cnag_07969-t26_1,SRS417639
cnag_01849-t26_1,SRS417639
cnag_01836-t26_1,SRS417639
cnag_01802-t26_1,SRS417639
cnag_01801-t26_1,SRS417639
cnag_02017-t26_1,SRS417639
cnag_06810-t26_1,SRS417639
cnag_08007-t26_1,SRS417639
cnag_07596-t26_1,SRS417639
cnag_06807-t26_1,SRS417639
cnag_01631-t26_1,SRS417639
cnag_07592-t26_1,SRS417639
cnag_01582-t26_1,SRS417639
cnag_01581-t26_1,SRS417639
cnag_01560-t26_1,SRS417639
cnag_01511-t26_1,SRS417639
cnag_01506-t26_1,SRS417639
cnag_07587-t26_1,SRS417639
cnag_07919-t26_1,SRS417639
cnag_08001-t26_1,SRS417639
cnag_04933-t26_1,SRS417639
cnag_04933-t26_2,SRS417639
cnag_04933-t26_3,SRS417639
cnag_06869-t26_3,SRS417639
cnag_06869-t26_2,SRS417639
cnag_06869-t26_1,SRS417639
cnag_06854-t26_1,SRS417639
cnag_07401-t26_1,SRS417639
cnag_06845-t26_1,SRS417639
cnag_06843-t26_1,SRS417639
cnag_07402-t26_1,SRS417639
cnag_06833-t26_1,SRS417639
cnag_06831-t26_2,SRS417639
cnag_06831-t26_1,SRS417639
cnag_06823-t26_1,SRS417639
cnag_07004-t26_1,SRS417639
cnag_06812-t26_1,SRS417639
cnag_06812-t26_2,SRS417639
cnag_07417-t26_1,SRS417639
cnag_01401-t26_1,SRS417639
cnag_01387-t26_1,SRS417639
cnag_01376-t26_2,SRS417639
cnag_01376-t26_1,SRS417639
cnag_01375-t26_1,SRS417639
cnag_01370-t26_1,SRS417639
cnag_01314-t26_2,SRS417639
cnag_01299-t26_1,SRS417639
cnag_01292-t26_1,SRS417639
cnag_07436-t26_1,SRS417639
cnag_01090-t26_1,SRS417639
cnag_01085-t26_1,SRS417639
cnag_07444-t26_1,SRS417639
cnag_01034-t26_1,SRS417639
cnag_01009-t26_1,SRS417639
cnag_00985-t26_2,SRS417639
cnag_00985-t26_1,SRS417639
cnag_00974-t26_1,SRS417639
cnag_00969-t26_1,SRS417639
cnag_00964-t26_1,SRS417639
cnag_03797-t26_1,SRS417639
cnag_00936-t26_1,SRS417639
cnag_00936-t26_2,SRS417639
cnag_00924-t26_1,SRS417639
cnag_00915-t26_1,SRS417639
cnag_00915-t26_2,SRS417639
cnag_00907-t26_1,SRS417639
cnag_00907-t26_2,SRS417639
cnag_00908-t26_1,SRS417639
cnag_00905-t26_1,SRS417639
cnag_00903-t26_3,SRS417639
cnag_00903-t26_2,SRS417639
cnag_07955-t26_1,SRS417639
cnag_07454-t26_1,SRS417639
cnag_07454-t26_2,SRS417639
cnag_00871-t26_2,SRS417639
cnag_00871-t26_1,SRS417639
cnag_00865-t26_1,SRS417639
cnag_07456-t26_2,SRS417639
cnag_07456-t26_1,SRS417639
cnag_07458-t26_2,SRS417639
cnag_07458-t26_1,SRS417639
cnag_04548-t26_1,SRS417639
cnag_06966-t26_1,SRS417639
cnag_06977-t26_1,SRS417639
cnag_03570-t26_1,SRS417639
cnag_03548-t26_1,SRS417639
cnag_07743-t26_1,SRS417639
cnag_07738-t26_1,SRS417639
cnag_03460-t26_1,SRS417639
cnag_03443-t26_1,SRS417639
cnag_07733-t26_1,SRS417639
cnag_03423-t26_1,SRS417639
cnag_03421-t26_1,SRS417639
cnag_07729-t26_1,SRS417639
cnag_03407-t26_1,SRS417639
cnag_03387-t26_1,SRS417639
cnag_03318-t26_1,SRS417639
cnag_03307-t26_1,SRS417639
cnag_03292-t26_2,SRS417639
cnag_03292-t26_1,SRS417639
cnag_03281-t26_3,SRS417639
cnag_03280-t26_2,SRS417639
cnag_03280-t26_1,SRS417639
cnag_03231-t26_1,SRS417639
cnag_03231-t26_2,SRS417639
cnag_03224-t26_1,SRS417639
cnag_09002-t26_1,SRS417639
cnag_03195-t26_1,SRS417639
cnag_03193-t26_1,SRS417639
cnag_03122-t26_1,SRS417639
cnag_03090-t26_1,SRS417639
cnag_07753-t26_1,SRS417639
cnag_07393-t26_1,SRS417639
cnag_05635-t26_1,SRS417639
cnag_05586-t26_1,SRS417639
cnag_05574-t26_1,SRS417639
cnag_05565-t26_1,SRS417639
cnag_08027-t26_1,SRS417639
cnag_05551-t26_1,SRS417639
cnag_05529-t26_2,SRS417639
cnag_05529-t26_1,SRS417639
cnag_05518-t26_1,SRS417639
cnag_05503-t26_1,SRS417639
cnag_05487-t26_1,SRS417639
cnag_07882-t26_1,SRS417639
cnag_05467-t26_1,SRS417639
cnag_07877-t26_1,SRS417639
cnag_05454-t26_1,SRS417639
cnag_05450-t26_2,SRS417639
cnag_05450-t26_1,SRS417639
cnag_07876-t26_1,SRS417639
cnag_05412-t26_1,SRS417639
cnag_05396-t26_1,SRS417639
cnag_07875-t26_1,SRS417639
cnag_05395-t26_1,SRS417639
cnag_05377-t26_1,SRS417639
cnag_07872-t26_1,SRS417639
cnag_08021-t26_2,SRS417639
cnag_05350-t26_2,SRS417639
cnag_05345-t26_1,SRS417639
cnag_05343-t26_1,SRS417639
cnag_05341-t26_1,SRS417639
cnag_05338-t26_1,SRS417639
cnag_05333-t26_1,SRS417639
cnag_07791-t26_1,SRS417639
cnag_06263-t26_1,SRS417639
cnag_06263-t26_2,SRS417639
cnag_07923-t26_1,SRS417639
cnag_06273-t26_1,SRS417639
cnag_06290-t26_1,SRS417639
cnag_07931-t26_1,SRS417639
cnag_06307-t26_1,SRS417639
cnag_06338-t26_1,SRS417639
cnag_06349-t26_1,SRS417639
cnag_06366-t26_1,SRS417639
cnag_06395-t26_1,SRS417639
cnag_06413-t26_1,SRS417639
cnag_06446-t26_1,SRS417639
cnag_06455-t26_1,SRS417639
cnag_06463-t26_1,SRS417639
cnag_06463-t26_2,SRS417639
cnag_06489-t26_1,SRS417639
cnag_06503-t26_2,SRS417639
cnag_06503-t26_1,SRS417639
cnag_06507-t26_1,SRS417639
cnag_00039-t26_1,SRS417639
cnag_00014-t26_1,SRS417639
cnag_00005-t26_1,SRS417639
cnag_06966-t26_1,SRS881237
cnag_03570-t26_1,SRS881237
cnag_03473-t26_1,SRS881237
cnag_03387-t26_1,SRS881237
cnag_03360-t26_1,SRS881237
cnag_03318-t26_1,SRS881237
cnag_03252-t26_1,SRS881237
cnag_09002-t26_1,SRS881237
cnag_03189-t26_1,SRS881237
cnag_05582-t26_1,SRS881237
cnag_08027-t26_1,SRS881237
cnag_05470-t26_1,SRS881237
cnag_07875-t26_1,SRS881237
cnag_05343-t26_1,SRS881237
cnag_06787-t26_1,SRS881237
cnag_06731-t26_1,SRS881237
cnag_06719-t26_1,SRS881237
cnag_06710-t26_1,SRS881237
cnag_07466-t26_3,SRS881237
cnag_07466-t26_1,SRS881237
cnag_07466-t26_2,SRS881237
cnag_03595-t26_1,SRS881237
cnag_03609-t26_1,SRS881237
cnag_03673-t26_1,SRS881237
cnag_03680-t26_1,SRS881237
cnag_07475-t26_1,SRS881237
cnag_09005-t26_1,SRS881237
cnag_07203-t26_1,SRS881237
cnag_04047-t26_2,SRS881237
cnag_04047-t26_1,SRS881237
cnag_04059-t26_1,SRS881237
cnag_06307-t26_1,SRS881237
cnag_06349-t26_1,SRS881237
cnag_06413-t26_1,SRS881237
cnag_06503-t26_2,SRS881237
cnag_06503-t26_1,SRS881237
cnag_02551-t26_1,SRS881237
cnag_02524-t26_1,SRS881237
cnag_02484-t26_1,SRS881237
cnag_02484-t26_2,SRS881237
cnag_02483-t26_1,SRS881237
cnag_07633-t26_1,SRS881237
cnag_02339-t26_1,SRS881237
cnag_02253-t26_1,SRS881237
cnag_02253-t26_2,SRS881237
cnag_02253-t26_3,SRS881237
cnag_07644-t26_1,SRS881237
cnag_02132-t26_1,SRS881237
cnag_02040-t26_1,SRS881237
cnag_04262-t26_2,SRS881237
cnag_04262-t26_1,SRS881237
cnag_04363-t26_1,SRS881237
cnag_04416-t26_1,SRS881237
cnag_09008-t26_1,SRS881237
cnag_07772-t26_1,SRS881237
cnag_04590-t26_1,SRS881237
cnag_04696-t26_1,SRS881237
cnag_04711-t26_1,SRS881237
cnag_04760-t26_1,SRS881237
cnag_07846-t26_1,SRS881237
cnag_04831-t26_1,SRS881237
cnag_04890-t26_1,SRS881237
cnag_04912-t26_1,SRS881237
cnag_04921-t26_1,SRS881237
cnag_00835-t26_1,SRS881237
cnag_00833-t26_1,SRS881237
cnag_00801-t26_1,SRS881237
cnag_00729-t26_1,SRS881237
cnag_00690-t26_1,SRS881237
cnag_07370-t26_1,SRS881237
cnag_07950-t26_1,SRS881237
cnag_07950-t26_2,SRS881237
cnag_07950-t26_3,SRS881237
cnag_00372-t26_1,SRS881237
cnag_00366-t26_1,SRS881237
cnag_00283-t26_1,SRS881237
cnag_00129-t26_1,SRS881237
cnag_06867-t26_1,SRS881237
cnag_06854-t26_1,SRS881237
cnag_06838-t26_1,SRS881237
cnag_06833-t26_1,SRS881237
cnag_01411-t26_1,SRS881237
cnag_01401-t26_1,SRS881237
cnag_01299-t26_2,SRS881237
cnag_01299-t26_1,SRS881237
cnag_01292-t26_1,SRS881237
cnag_07444-t26_1,SRS881237
cnag_01048-t26_1,SRS881237
cnag_01048-t26_2,SRS881237
cnag_09001-t26_1,SRS881237
cnag_07983-t26_1,SRS881237
cnag_07454-t26_1,SRS881237
cnag_07454-t26_2,SRS881237
cnag_00865-t26_1,SRS881237
cnag_07456-t26_2,SRS881237
cnag_07456-t26_1,SRS881237
cnag_07457-t26_1,SRS881237
cnag_07458-t26_2,SRS881237
cnag_07458-t26_1,SRS881237
cnag_02972-t26_1,SRS881237
cnag_02968-t26_1,SRS881237
cnag_07508-t26_1,SRS881237
cnag_02839-t26_1,SRS881237
cnag_07523-t26_1,SRS881237
cnag_02719-t26_1,SRS881237
cnag_07527-t26_1,SRS881237
cnag_07562-t26_1,SRS881237
cnag_06243-t26_1,SRS881237
cnag_09006-t26_1,SRS881237
cnag_06015-t26_1,SRS881237
cnag_05996-t26_1,SRS881237
cnag_05987-t26_1,SRS881237
cnag_04975-t26_1,SRS881237
cnag_05061-t26_2,SRS881237
cnag_05061-t26_1,SRS881237
cnag_05071-t26_1,SRS881237
cnag_05168-t26_2,SRS881237
cnag_05168-t26_1,SRS881237
cnag_07976-t26_1,SRS881237
cnag_05260-t26_1,SRS881237
cnag_05305-t26_1,SRS881237
cnag_05331-t26_1,SRS881237
cnag_07691-t26_1,SRS881237
cnag_05930-t26_1,SRS881237
cnag_01836-t26_1,SRS881237
cnag_01937-t26_1,SRS881237
cnag_01937-t26_2,SRS881237
cnag_01971-t26_1,SRS881237
cnag_01992-t26_1,SRS881237
cnag_02016-t26_1,SRS881237
cnag_06954-t26_1,SRS881237
